1679,Atzala,,19
1680,Teopantlán,,19
1681,San Martín Totoltepec,,19
1682,Xochiltepec,,19
1683,Epatlán,,19
1684,Ahuatlán,,19
1685,Coatzingo,,19
1686,Santa Catarina Tlaltempan,,19
1687,Chigmecatitlán,,19
1688,Zacapala,,19
1689,Tepexi de Rodríguez,,19
1690,Teotlalco,,19
1691,Jolalpan,,19
1692,Huehuetlán el Chico,,19
1693,Chiautla,,19
1694,Cohetzala,,19
1695,Xicotlán,,19
1696,Chila de la Sal,,19
1697,Ixcamilpa de Guerrero,,19
1698,Albino Zertuche,,19
1699,Tulcingo,,19
1700,Tehuitzingo,,19
1701,Cuayuca de Andrade,,19
1702,Santa Inés Ahuatempan,,19
1703,Axutla,,19
1704,Chinantla,,19
1705,Ahuehuetitla,,19
1706,San Pablo Anicano,,19
1707,Tecomatlán,,19
1708,Piaxtla,,19
1709,Guadalupe,,19
1710,Ixcaquixtla,,19
1711,Coyotepec,,19
1712,Xayacatlán de Bravo,,19
1713,Totoltepec de Guerrero,,19
1714,Acatlán,,19
1715,San Jerónimo Xayacatlán,,19
1716,San Pedro Yeloixtlahuaca,,19
1717,Petlalcingo,,19
1718,San Miguel Ixitlán,,19
1719,Chila,,19
1720,Rafael Lara Grajales,,19
1721,San José Chiapa,,19
1722,Oriental,,19
1723,San Nicolás Buenos Aires,,19
1724,Guadalupe Victoria,,19
1725,Tlachichuca,,19
1726,Lafragua,,19
1727,Chilchotla,,19
1728,Quimixtlán,,19
1729,Chichiquila,,19
1730,Tepatlaxco de Hidalgo,,19
1731,Acajete,,19
1732,Nopalucan,,19
1733,Mazapiltepec de Juárez,,19
1734,Soltepec,,19
1735,Acatzingo,,19
1736,San Salvador el Seco,,19
1737,General Felipe Ángeles,,19
1738,Aljojuca,,19
1739,San Juan Atenco,,19
1740,Tepeaca,Tepeaca,19
1741,Cuautinchán,,19
1742,Tecali de Herrera,,19
1743,Mixtla,,19
1744,Santo Tomás Hueyotlipan,,19
1745,Tzicatlacoyan,,19
1746,Huehuetlán el Grande,,19
1747,La Magdalena Tlatlauquitepec,,19
1748,San Juan Atzompa,,19
1749,Huatlatlauca,,19
1750,Los Reyes de Juárez,,19
1751,Cuapiaxtla de Madero,,19
1752,San Salvador Huixcolotla,,19
1753,Quecholac,,19
1754,Tecamachalco,Tecamachalco,19
1755,Palmar de Bravo,,19
1756,Chalchicomula de Sesma,Ciudad Serdán,19
1757,Atzitzintla,,19
1758,Esperanza,,19
1759,Cañada Morelos,,19
1760,Tlanepantla,,19
1761,Tochtepec,,19
1762,Atoyatempan,,19
1763,Tepeyahualco de Cuauhtémoc,,19
1764,Huitziltepec,,19
1765,Molcaxac,,19
1766,Xochitlán Todos Santos,,19
1767,Yehualtepec,,19
1768,Tlacotepec de Benito Juárez,,19
1769,Juan N. Méndez,,19
1770,Tehuacán,Tehuacán,19
1771,Tepanco de López,,19
1772,Chapulco,,19
1773,Santiago Miahuatlán,,19
1774,Nicolás Bravo,,19
1775,Atexcal,,19
1776,San Antonio Cañada,,19
1777,Zapotitlán,,19
1778,San Gabriel Chilac,,19
1779,Caltepec,,19
1780,Vicente Guerrero,,19
1781,Ajalpan,,19
1782,Eloxochitlán,,19
1783,Zoquitlán,,19
1784,San Sebastián Tlacotepec,,19
1785,Altepexi,,19
1786,Zinacatepec,,19
1787,San José Miahuatlán,,19
1788,Coxcatlán,,19
1789,Coyomeapan,,19
1790,Querétaro,Santiago de Querétaro,20
1791,El Marqués,,20
1792,Colón,,20
1793,Pinal de Amoles,,20
1794,Jalpan de Serra,,20
1795,Landa de Matamoros,,20
1796,Arroyo Seco,,20
1797,Peñamiller,,20
1798,Cadereyta de Montes,,20
1799,San Joaquín,,20
1800,Tolimán,,20
1801,Ezequiel Montes,,20
1802,Pedro Escobedo,,20
1803,Tequisquiapan,,20
1804,San Juan del Río,San Juan del Rio,20
1805,Amealco de Bonfil,,20
1806,Corregidora,El Pueblito,20
1807,Huimilpan,,20
1808,Othón P. Blanco,Chetumal,21
1809,Felipe Carrillo Puerto,,21
1810,Lázaro Cárdenas,Kantunilkín,21
1811,Isla Mujeres,Isla Mujeres,21
1812,Benito Juárez,Cancún,21
1813,Puerto Morelos,,21
1814,Cozumel,Cozumel,21
1815,Solidaridad,Playa del Carmen,21
1816,Tulum,,21
1817,José María Morelos,,21
1818,Bacalar,,21
1819,San Luis Potosí,San Luis Potosí,22
1820,Soledad de Graciano Sánchez,Soledad de Graciano Sánchez,22
1821,Cerro de San Pedro,,22
1822,Ahualulco,,22
1823,Mexquitic de Carmona,,22
1824,Villa de Arriaga,,22
1825,Vanegas,,22
1826,Cedral,Cedral,22
1827,Catorce,,22
1828,Charcas,,22
1829,Salinas,,22
1830,Santo Domingo,,22
1831,Villa de Ramos,,22
1832,Matehuala,Matehuala,22
1833,Villa de la Paz,,22
1834,Villa de Guadalupe,,22
1835,Guadalcázar,,22
1836,Moctezuma,,22
1837,Venado,,22
1838,Villa de Arista,,22
1839,Villa Hidalgo,,22
1840,Armadillo de los Infante,,22
1841,Ciudad Valles,Ciudad Valles,22
1842,Ebano,Ébano,22
1843,Tamuín,Tamuín,22
1844,El Naranjo,El Naranjo,22
1845,Ciudad del Maíz,Ciudad del Maíz,22
1846,Alaquines,,22
1847,Cárdenas,Cárdenas,22
1848,Cerritos,,22
1849,Villa Juárez,,22
1850,San Nicolás Tolentino,,22
1851,Villa de Reyes,Villa de Reyes,22
1852,Zaragoza,,22
1853,Santa María del Río,Santa María del Río,22
1854,Tierra Nueva,Tierra Nueva,22
1855,Rioverde,,22
1856,Ciudad Fernández,,22
1857,San Ciro de Acosta,,22
1858,Tamasopo,,22
1859,Rayón,,22
1860,Aquismón,,22
1861,Lagunillas,,22
1862,Santa Catarina,,22
1863,Tancanhuitz,,22
1864,Tanlajás,,22
1865,San Vicente Tancuayalab,,22
1866,San Antonio,,22
1867,Tanquián de Escobedo,,22
1868,Tampamolón Corona,,22
1869,Coxcatlán,,22
1870,Huehuetlán,,22
1871,Xilitla,,22
1872,Axtla de Terrazas,,22
1873,Tampacán,,22
1874,San Martín Chalchicuautla,,22
1875,Tamazunchale,Tamazunchale,22
1876,Matlapa,,22
1877,Culiacán,Culiacán Rosales,23
1878,Navolato,Navolato,23
1879,Badiraguato,,23
1880,Cosalá,Cosalá,23
1881,Mocorito,Mocorito,23
1882,Guasave,Guasave,23
1883,Ahome,Los Mochis,23
1884,Salvador Alvarado,Guamúchil,23
1885,Angostura,Angostura,23
1886,Choix,Choix,23
1887,El Fuerte,San Blas,23
1888,Sinaloa,,23
1889,Mazatlán,Mazatlán,23
1890,Escuinapa,Escuinapa de Hidalgo,23
1891,Concordia,,23
1892,Elota,La Cruz,23
1893,Rosario,El Rosario,23
1894,San Ignacio,,23
1895,Hermosillo,Hermosillo,24
1896,San Miguel de Horcasitas,,24
1897,Carbó,,24
1898,San Luis Río Colorado,San Luis Río Colorado,24
1899,Puerto Peñasco,Puerto Peñasco,24
1900,General Plutarco Elías Calles,Sonoita,24
1901,Caborca,Heroica Caborca,24
1902,Altar,,24
1903,Tubutama,,24
1904,Atil,,24
1905,Oquitoa,,24
1906,Sáric,,24
1907,Benjamín Hill,,24
1908,Trincheras,,24
1909,Pitiquito,,24
1910,Nogales,Heroica Nogales,24
1911,Imuris,,24
1912,Santa Cruz,,24
1913,Magdalena,Magdalena de Kino,24
1914,Naco,,24
1915,Agua Prieta,Agua Prieta,24
1916,Fronteras,,24
1917,Nacozari de García,,24
1918,Bavispe,,24
1919,Bacerac,,24
1920,Huachinera,,24
1921,Nácori Chico,,24
1922,Granados,,24
1923,Bacadéhuachi,,24
1924,Cumpas,,24
1925,Huásabas,,24
1926,Moctezuma,,24
1927,Villa Hidalgo,,24
1928,Santa Ana,,24
1929,Cananea,Heroica Ciudad de Cananea,24
1930,Arizpe,,24
1931,Cucurpe,,24
1932,Bacoachi,,24
1933,San Pedro de la Cueva,,24
1934,Divisaderos,,24
1935,Tepache,,24
1936,Villa Pesqueira,,24
1937,Opodepe,,24
1938,Huépac,,24
1939,Banámichi,,24
1940,Ures,,24
1941,Aconchi,,24
1942,Baviácora,,24
1943,San Felipe de Jesús,,24
1944,Rayón,,24
1945,Cajeme,Ciudad Obregón,24
1946,Navojoa,,24
1947,Huatabampo,,24
1948,Bácum,,24
1949,Etchojoa,,24
1950,Benito Juárez,,24
1951,Empalme,Empalme,24
1952,Guaymas,Heroica Guaymas,24
1953,San Ignacio Río Muerto,,24
1954,La Colorada,,24
1955,Mazatán,,24
1956,Suaqui Grande,,24
1957,Sahuaripa,,24
1958,San Javier,,24
1959,Soyopa,,24
1960,Bacanora,,24
1961,Arivechi,,24
1962,Rosario,,24
1963,Quiriego,,24
1964,Onavas,,24
1965,Alamos,,24
1966,Yécora,,24
1967,Centro,Villahermosa,25
1968,Jalpa de Méndez,Jalpa de Méndez,25
1969,Nacajuca,,25
1970,Comalcalco,Comalcalco,25
1971,Huimanguillo,Huimanguillo,25
1972,Cárdenas,,25
1973,Paraíso,,25
1974,Cunduacán,,25
1975,Macuspana,,25
1976,Centla,Frontera,25
1977,Jonuta,,25
1978,Teapa,Teapa,25
1979,Jalapa,,25
1980,Tacotalpa,,25
1981,Tenosique,Tenosique de Pino Suárez,25
1982,Balancán,,25
1983,Emiliano Zapata,,25
1984,Victoria,Ciudad Victoria,26
1985,Llera,,26
1986,Güémez,,26
1987,Casas,,26
1988,Matamoros,Heroica Matamoros,26
1989,Valle Hermoso,Valle Hermoso,26
1990,San Fernando,San Fernando,26
1991,Cruillas,,26
1992,San Nicolás,,26
1993,Soto la Marina,Soto la Marina,26
1994,Jiménez,,26
1995,San Carlos,,26
1996,Abasolo,,26
1997,Padilla,,26
1998,Hidalgo,,26
1999,Mainero,,26
2000,Villagrán,,26
2001,Tula,Ciudad Tula,26
2002,Jaumave,Jaumave,26
2003,Miquihuana,,26
2004,Bustamante,,26
2005,Palmillas,,26
2006,Ocampo,,26
2007,Nuevo Laredo,Nuevo Laredo,26
2008,Miguel Alemán,Ciudad Miguel Alemán,26
2009,Guerrero,Nueva Ciudad Guerrero,26
2010,Mier,,26
2011,Gustavo Díaz Ordaz,Ciudad Gustavo Díaz Ordaz,26
2012,Camargo,Ciudad Camargo,26
2013,Reynosa,Reynosa,26
2014,Río Bravo,,26
2015,Méndez,,26
2016,Burgos,,26
2017,Tampico,Tampico,26
2018,Ciudad Madero,Ciudad Madero,26
2019,Altamira,Altamira,26
2020,Aldama,,26
2021,González,,26
2022,Xicoténcatl,,26
2023,Gómez Farías,,26
2024,El Mante,Ciudad Mante,26
2025,Antiguo Morelos,,26
2026,Nuevo Morelos,,26
2027,Tlaxcala,Tlaxcala de Xicohténcatl,27
2028,Ixtacuixtla de Mariano Matamoros,,27
2029,Santa Ana Nopalucan,,27
2030,Panotla,,27
2031,Totolac,,27
2032,Tepeyanco,,27
2033,Santa Isabel Xiloxoxtla,,27
2034,San Juan Huactzinco,,27
2035,Calpulalpan,Calpulalpan,27
2036,Sanctórum de Lázaro Cárdenas,,27
2037,Benito Juárez,,27
2038,Hueyotlipan,,27
2039,Tlaxco,,27
2040,Nanacamilpa de Mariano Arista,,27
2041,Españita,,27
2042,Apizaco,Apizaco,27
2043,Atlangatepec,,27
2044,Muñoz de Domingo Arenas,,27
2045,Tetla de la Solidaridad,,27
2046,Xaltocan,,27
2047,San Lucas Tecopilco,,27
2048,Yauhquemehcan,,27
2049,Xaloztoc,,27
2050,Tocatlán,,27
2051,Tzompantepec,,27
2052,San José Teacalco,,27
2053,Huamantla,Huamantla,27
2054,Terrenate,,27
2055,Lázaro Cárdenas,,27
2056,Emiliano Zapata,,27
2057,Atltzayanca,,27
2058,Cuapiaxtla,,27
2059,El Carmen Tequexquitla,,27
2060,Ixtenco,,27
2061,Ziltlaltépec de Trinidad Sánchez Santos,,27
2062,Apetatitlán de Antonio Carvajal,,27
2063,Amaxac de Guerrero,,27
2064,Santa Cruz Tlaxcala,,27
2065,Cuaxomulco,,27
2066,Contla de Juan Cuamatzi,,27
2067,Tepetitla de Lardizábal,,27
2068,Natívitas,,27
2069,Santa Apolonia Teacalco,,27
2070,Tetlatlahuca,,27
2071,San Damián Texóloc,,27
2072,San Jerónimo Zacualpan,,27
2073,Zacatelco,,27
2074,San Lorenzo Axocomanitla,,27
2075,Santa Catarina Ayometla,,27
2076,Xicohtzinco,,27
2077,Papalotla de Xicohténcatl,,27
2078,Chiautempan,Chiautempan,27
2079,La Magdalena Tlaltelulco,,27
2080,San Francisco Tetlanohcan,,27
2081,Teolocholco,,27
2082,Acuamanala de Miguel Hidalgo,,27
2083,Santa Cruz Quilehtla,,27
2084,Mazatecochco de José María Morelos,,27
2085,Tenancingo,,27
2086,San Pablo del Monte,,27
2087,Xalapa,Xalapa-Enríquez,28
2088,Tlalnelhuayocan,,28
2089,Xico,,28
2090,Ixhuacán de los Reyes,,28
2091,Ayahualulco,,28
2092,Perote,Perote,28
2093,Banderilla,Banderilla,28
2094,Rafael Lucio,,28
2095,Acajete,,28
2096,Las Vigas de Ramírez,,28
2097,Villa Aldama,,28
2098,Tlacolulan,,28
2099,Tonayán,,28
2100,Coacoatzintla,,28
2101,Jilotepec,,28
2102,Naolinco,,28
2103,Miahuatlán,,28
2104,Acatlán,,28
2105,Tepetlán,,28
2106,Juchique de Ferrer,,28
2107,Alto Lucero de Gutiérrez Barrios,,28
2108,Actopan,,28
2109,Coatepec,Coatepec,28
2110,Teocelo,,28
2111,Cosautlán de Carvajal,,28
2112,Emiliano Zapata,,28
2113,Apazapan,,28
2114,Puente Nacional,,28
2115,Ursulo Galván,,28
2116,Paso de Ovejas,Paso de Ovejas,28
2117,La Antigua,José Cardel,28
2118,Veracruz,,28
2119,Pánuco,,28
2120,Pueblo Viejo,,28
2121,Tampico Alto,,28
2122,Tempoal,Tempoal de Sánchez,28
2123,Ozuluama de Mascareñas,,28
2124,Tantoyuca,,28
2125,Platón Sánchez,,28
2126,Chiconamel,,28
2127,Chalma,,28
2128,Chontla,,28
2129,Citlaltépetl,,28
2130,Ixcatepec,,28
2131,Naranjos Amatlán,Naranjos,28
2132,El Higo,El Higo,28
2133,Chinampa de Gorostiza,,28
2134,Tantima,,28
2135,Tamalín,,28
2136,Cerro Azul,,28
2137,Tepetzintla,,28
2138,Tancoco,,28
2139,Tamiahua,,28
2140,Huayacocotla,Huayacocotla,28
2141,Ilamatlán,,28
2142,Zontecomatlán de López y Fuentes,,28
2143,Texcatepec,,28
2144,Zacualpan,,28
2145,Benito Juárez,,28
2146,Tlachichilco,,28
2147,Ixhuatlán de Madero,,28
2148,Chicontepec,,28
2149,Álamo Temapache,,28
2150,Tuxpan,,28
2151,Tihuatlán,,28
2152,Castillo de Teayo,,28
2153,Cazones de Herrera,,28
2154,Zozocolco de Hidalgo,,28
2155,Chumatlán,,28
2156,Coxquihui,,28
2157,Mecatlán,,28
2158,Filomeno Mata,,28
2159,Coahuitlán,,28
2160,Coyutla,,28
2161,Coatzintla,Coatzintla,28
2162,Espinal,,28
2163,Poza Rica de Hidalgo,Poza Rica de Hidalgo,28
2164,Papantla,Papantla de Olarte,28
2165,Gutiérrez Zamora,,28
2166,Tecolutla,,28
2167,Martínez de la Torre,Martínez de la Torre,28
2168,San Rafael,San Rafael,28
2169,Tlapacoyan,Tlapacoyan,28
2170,Jalacingo,,28
2171,Atzalan,,28
2172,Altotonga,Altotonga,28
2173,Las Minas,,28
2174,Tatatila,,28
2175,Tenochtitlán,,28
2176,Nautla,,28
2177,Misantla,,28
2178,Landero y Coss,,28
2179,Chiconquiaco,,28
2180,Yecuatla,,28
2181,Colipa,,28
2182,Vega de Alatorre,,28
2183,Jalcomulco,,28
2184,Tlaltetela,,28
2185,Tenampa,,28
2186,Totutla,,28
2187,Sochiapa,,28
2188,Tlacotepec de Mejía,,28
2189,Huatusco,Huatusco de Chicuellar,28
2190,Calcahualco,,28
2191,Alpatláhuac,,28
2192,Coscomatepec,,28
2193,La Perla,,28
2194,Chocamán,,28
2195,Tomatlán,,28
2196,Ixhuatlán del Café,,28
2197,Tepatlaxco,,28
2198,Comapa,,28
2199,Zentla,,28
2200,Camarón de Tejeda,,28
2201,Soledad de Doblado,Soledad de Doblado,28
2202,Manlio Fabio Altamirano,,28
2203,Jamapa,,28
2204,Medellín de Bravo,,28
2205,Boca del Río,Boca del Río,28
2206,Orizaba,Orizaba,28
2207,Rafael Delgado,,28
2208,Mariano Escobedo,,28
2209,Ixhuatlancillo,,28
2210,Atzacan,,28
2211,Ixtaczoquitlán,Ixtaczoquitlán,28
2212,Fortín,,28
2213,Córdoba,,28
2214,Maltrata,,28
2215,Nogales,Nogales,28
2216,Río Blanco,Río Blanco,28
2217,Camerino Z. Mendoza,,28
2218,Aquila,,28
2219,Acultzingo,,28
2220,Soledad Atzompa,,28
2221,Huiloapan de Cuauhtémoc,Huiloapan de Cuauhtémoc,28
2222,Tlaquilpa,,28
2223,Astacinga,,28
2224,Xoxocotla,,28
2225,Atlahuilco,,28
2226,Tequila,,28
2227,San Andrés Tenejapan,,28
2228,Tlilapan,,28
2229,Magdalena,,28
2230,Naranjal,,28
2231,Coetzala,,28
2232,Omealca,,28
2233,Cuitláhuac,,28
2234,Cuichapa,,28
2235,Yanga,,28
2236,Amatlán de los Reyes,Paraje Nuevo,28
2237,Atoyac,Atoyac,28
2238,Paso del Macho,Paso del Macho,28
2239,Carrillo Puerto,,28
2240,Cotaxtla,,28
2241,Zongolica,,28
2242,Tehuipango,,28
2243,Mixtla de Altamirano,,28
2244,Los Reyes,,28
2245,Texhuacán,,28
2246,Tezonapa,,28
2247,Tierra Blanca,Tierra Blanca,28
2248,Tlalixcoyan,,28
2249,Ignacio de la Llave,,28
2250,Alvarado,,28
2251,Lerdo de Tejada,Lerdo de Tejada,28
2252,Tres Valles,Tres Valles,28
2253,Carlos A. Carrillo,Carlos A. Carrillo,28
2254,Cosamaloapan de Carpio,Cosamaloapan,28
2255,Ixmatlahuacan,,28
2256,Acula,,28
2257,Amatitlán,,28
2258,Tlacotalpan,,28
2259,Saltabarranca,,28
2260,Otatitlán,,28
2261,Tlacojalpan,Tlacojalpan,28
2262,Tuxtilla,,28
2263,Chacaltianguis,,28
2264,José Azueta,,28
2265,Playa Vicente,Playa Vicente,28
2266,Santiago Sochiapan,,28
2267,Isla,Isla,28
2268,Juan Rodríguez Clara,,28
2269,San Andrés Tuxtla,San Andrés Tuxtla,28
2270,Santiago Tuxtla,Santiago Tuxtla,28
2271,Angel R. Cabada,Ángel R. Cabada,28
2272,Hueyapan de Ocampo,Juan Díaz Covarrubias,28
2273,Catemaco,Catemaco,28
2274,Soteapan,,28
2275,Mecayapan,,28
2276,Tatahuicapan de Juárez,,28
2277,Pajapan,,28
2278,Chinameca,,28
2279,Acayucan,Acayucan,28
2280,San Juan Evangelista,,28
2281,Sayula de Alemán,,28
2282,Oluta,,28
2283,Soconusco,,28
2284,Texistepec,,28
2285,Jáltipan,Jáltipan de Morelos,28
2286,Zaragoza,,28
2287,Oteapan,,28
2288,Cosoleacaque,,28
2289,Nanchital de Lázaro Cárdenas del Río,,28
2290,Ixhuatlán del Sureste,,28
2291,Moloacán,Cuichapa,28
2292,Coatzacoalcos,,28
2293,Agua Dulce,,28
2294,Minatitlán,Minatitlán,28
2295,Hidalgotitlán,,28
2296,Jesús Carranza,,28
2297,Las Choapas,Las Choapas,28
2298,Uxpanapa,,28
2299,Mérida,Mérida,29
2300,Progreso,,29
2301,Chicxulub Pueblo,,29
2302,Ixil,,29
2303,Conkal,,29
2304,Yaxkukul,,29
2305,Hunucmá,,29
2306,Ucú,,29
2307,Kinchil,,29
2308,Tetiz,,29
2309,Celestún,,29
2310,Kanasín,Kanasín,29
2311,Timucuy,,29
2312,Acanceh,,29
2313,Tixpéhual,,29
2314,Umán,,29
2315,Telchac Pueblo,,29
2316,Dzemul,,29
2317,Telchac Puerto,,29
2318,Cansahcab,,29
2319,Sinanché,,29
2320,Yobaín,,29
2321,Motul,Motul de Carrillo Puerto,29
2322,Baca,,29
2323,Mocochá,,29
2324,Muxupip,,29
2325,Cacalchén,,29
2326,Bokobá,,29
2327,Tixkokob,,29
2328,Hoctún,,29
2329,Tahmek,,29
2330,Dzidzantún,,29
2331,Temax,,29
2332,Tekantó,,29
2333,Teya,,29
2334,Suma,,29
2335,Tepakán,,29
2336,Tekal de Venegas,,29
2337,Izamal,,29
2338,Hocabá,,29
2339,Xocchel,,29
2340,Seyé,,29
2341,Cuzamá,,29
2342,Homún,,29
2343,Sanahcat,,29
2344,Huhí,,29
2345,Dzilam González,,29
2346,Dzilam de Bravo,,29
2347,Panabá,,29
2348,San Felipe,,29
2349,Buctzotz,,29
2350,Sucilá,,29
2351,Cenotillo,,29
2352,Dzoncauich,,29
2353,Tunkás,,29
2354,Quintana Roo,,29
2355,Dzitás,,29
2356,Kantunil,,29
2357,Sudzal,,29
2358,Tekit,,29
2359,Sotuta,,29
2360,Tizimín,Tizimín,29
2361,Río Lagartos,,29
2362,Espita,,29
2363,Temozón,,29
2364,Calotmul,,29
2365,Tinum,,29
2366,Chankom,,29
2367,Chichimilá,,29
2368,Tixcacalcupul,,29
2369,Kaua,,29
2370,Cuncunul,,29
2371,Tekom,,29
2372,Chemax,,29
2373,Valladolid,Valladolid,29
2374,Uayma,,29
2375,Maxcanú,,29
2376,Samahil,,29
2377,Opichén,,29
2378,Chocholá,,29
2379,Kopomá,,29
2380,Tecoh,,29
2381,Abalá,,29
2382,Halachó,,29
2383,Muna,,29
2384,Sacalum,,29
2385,Maní,,29
2386,Dzán,,29
2387,Chapab,,29
2388,Ticul,Ticul,29
2389,Oxkutzcab,,29
2390,Santa Elena,,29
2391,Mama,,29
2392,Chumayel,,29
2393,Mayapán,,29
2394,Teabo,,29
2395,Cantamayec,,29
2396,Yaxcabá,,29
2397,Peto,,29
2398,Chikindzonot,,29
2399,Tahdziú,,29
2400,Tixmehuac,,29
2401,Chacsinkín,,29
2402,Tzucacab,,29
2403,Tekax,,29
2404,Akil,,29
2405,Zacatecas,Zacatecas,30
2406,Morelos,,30
2407,Vetagrande,,30
2408,Concepción del Oro,,30
2409,Melchor Ocampo,,30
2410,Mazapil,,30
2411,El Salvador,,30
2412,Juan Aldama,Juan Aldama,30
2413,Miguel Auza,,30
2414,General Francisco R. Murguía,,30
2415,Río Grande,,30
2416,Villa de Cos,Villa de Cos,30
2417,Cañitas de Felipe Pescador,,30
2418,Calera,Víctor Rosales,30
2419,Pánuco,,30
2420,General Enrique Estrada,,30
2421,Guadalupe,Guadalupe,30
2422,Trancoso,,30
2423,Genaro Codina,,30
2424,Cuauhtémoc,,30
2425,Ojocaliente,,30
2426,General Pánfilo Natera,,30
2427,Luis Moya,Luis Moya,30
2428,Loreto,,30
2429,Villa González Ortega,,30
2430,Noria de Ángeles,,30
2431,Villa García,,30
2432,Pinos,,30
2433,Villa Hidalgo,,30
2434,Fresnillo,Fresnillo,30
2435,Sombrerete,Sombrerete,30
2436,Sain Alto,,30
2437,Valparaíso,,30
2438,Chalchihuites,,30
2439,Jiménez del Teul,,30
2440,Jerez,Jerez de García Salinas,30
2441,Monte Escobedo,,30
2442,Susticacán,,30
2443,Villanueva,,30
2444,Tepetongo,,30
2445,El Plateado de Joaquín Amaro,,30
2446,Jalpa,Jalpa,30
2447,Tabasco,,30
2448,Huanusco,,30
2449,Tlaltenango de Sánchez Román,,30
2450,Momax,,30
2451,Atolinga,,30
2452,Tepechitlán,,30
2453,Benito Juárez,,30
2454,Teúl de González Ortega,,30
2455,Santa María de la Paz,,30
2456,Trinidad García de la Cadena,,30
2457,Mezquital del Oro,,30
2458,Nochistlán de Mejía,Nochistlán de Mejía,30
2459,Apulco,,30
2460,Apozol,,30
2461,Juchipila,,30
2462,Moyahua de Estrada,Moyahua de Estrada,30
2463,Dolores Hidalgo Cuna de la Independencia Nacional,Dolores Hidalgo Cuna de la Independencia Nacional,9
